観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの8月の1位の値(mm),昨日までの8月の1位の値の品質情報,昨日までの8月の1位の値の年,昨日までの8月の1位の値の月,昨日までの8月の1位の値の日,統計開始年
20421,北海道 十勝地方,芽室（メムロ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,34,8,2006,08,04,34,8,2006,08,04,1976
20432,北海道 十勝地方,帯広（オビヒロ）,47417,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56.5,8,1975,07,17,45.0,8,1928,08,31,1919
20441,北海道 十勝地方,池田（イケダ）,,2020,08,28,23,30,0.0,8,0.5,5,04,31,5,,,30.0,8,2016,08,17,30.0,8,2016,08,17,1976
20451,北海道 十勝地方,留真（ルシン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,31.0,8,2017,09,18,27,8,1989,08,28,1984
20506,北海道 十勝地方,浦幌（ウラホロ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,44,8,2005,07,31,34.0,8,2012,08,10,1976
20551,北海道 十勝地方,帯広泉（オビヒロイズミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,38.5,8,2017,09,18,29.0,8,2016,08,17,2003
20556,北海道 十勝地方,糠内（ヌカナイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,47,8,1980,06,24,36.0,8,2016,08,17,1978
20601,北海道 十勝地方,上札内（カミサツナイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,53,8,1994,08,19,53,8,1994,08,19,1977
20606,北海道 十勝地方,更別（サラベツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,38,8,1989,08,28,38,8,1989,08,28,1977
20631,北海道 十勝地方,大津（オオツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,50,8,1985,09,01,33,8,2005,08,08,1977
20696,北海道 十勝地方,大樹（タイキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,85.0,8,2017,09,18,34,8,1989,08,28,1976
20751,北海道 十勝地方,広尾（ヒロオ）,47440,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70.3,8,1959,10,13,53.0,8,1989,08,28,1958
21031,北海道 胆振地方,安平（アビラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,57.5,8,2014,09,11,53.5,8,2015,08,06,1976
21111,北海道 胆振地方,厚真（アツマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,46,8,2006,08,18,46,8,2006,08,18,1976
21126,北海道 胆振地方,穂別（ホベツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,47,8,2000,08,15,47,8,2000,08,15,1976
21161,北海道 胆振地方,大滝（オオタキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70.0,8,2016,08,30,70.0,8,2016,08,30,1976
21171,北海道 胆振地方,森野（モリノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77.5,8,2011,08,21,77.5,8,2011,08,21,1976
21187,北海道 胆振地方,苫小牧（トマコマイ）,47424,2020,08,28,23,30,0.0,8,0.0,5,,,,,,126.0,8,1950,08,01,126.0,8,1950,08,01,1943
21226,北海道 胆振地方,大岸（オオキシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56,8,1983,08,11,56,8,1983,08,11,1977
21237,北海道 胆振地方,洞爺湖温泉（トウヤコオンセン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,34,8,2007,08,09,34,8,2007,08,09,1978
21251,北海道 胆振地方,カルルス（カルルス）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54.5,8,2014,09,10,52.5,8,2010,08,23,1985
21261,北海道 胆振地方,白老（シラオイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,84,8,1987,08,26,84,8,1987,08,26,1976
21276,北海道 胆振地方,鵡川（ムカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69.0,8,2014,09,12,60.5,8,2010,08,11,1976
21297,北海道 胆振地方,伊達（ダテ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,33.0,8,2016,09,06,30.0,8,2010,08,11,2007
21312,北海道 胆振地方,登別（ノボリベツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,126,8,1983,09,25,66.0,8,2010,08,11,1976
21323,北海道 胆振地方,室蘭（ムロラン）,47423,2020,08,28,23,30,0.0,8,0.0,5,,,,,,51.3,8,1949,09,23,46.0,8,1972,08,03,1940
22036,北海道 日高地方,日高（ヒダカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62.5,8,2015,08,06,62.5,8,2015,08,06,1977
22072,北海道 日高地方,仁世宇（ニセウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.0,8,2010,08,24,59.0,8,2010,08,24,1985
22106,北海道 日高地方,旭（アサヒ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,75,8,2003,08,09,75,8,2003,08,09,1985
22141,北海道 日高地方,日高門別（ヒダカモンベツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63,8,1992,08,09,63,8,1992,08,09,1976
22156,北海道 日高地方,新和（シンワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63,8,2006,08,19,63,8,2006,08,19,1976
22206,北海道 日高地方,笹山（ササヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54,8,1996,09,21,53.5,8,2010,08,23,1987
22241,北海道 日高地方,静内（シズナイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65.0,8,2016,08,23,65.0,8,2016,08,23,1976
22291,北海道 日高地方,三石（ミツイシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,35.5,8,2017,07,17,35,8,1995,08,25,1977
22306,北海道 日高地方,中杵臼（ナカキネウス）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62,8,1981,08,05,62,8,1981,08,05,1978
22327,北海道 日高地方,浦河（ウラカワ）,47426,2020,08,28,23,30,0.0,8,0.0,5,,,,,,60.0,8,2012,09,09,40.0,8,1995,08,09,1939
22356,北海道 日高地方,目黒（メグロ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,61,8,1985,09,07,48,8,2004,08,31,1978
22366,北海道 日高地方,幌満（ホロマン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,46.0,8,2011,10,07,38,8,1989,08,28,1978
22391,北海道 日高地方,えりも岬（エリモミサキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,44.0,8,2020,08,17,44.0,8,2020,08,17,1978
23031,北海道 渡島地方,長万部（オシャマンベ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,90,8,1985,09,01,52,8,1983,08,11,1976
23086,北海道 渡島地方,八雲（ヤクモ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,53.0,8,2013,08,08,53.0,8,2013,08,08,1976
23166,北海道 渡島地方,森（モリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.0,8,2017,07,22,57.0,8,2013,08,18,2002
23191,北海道 渡島地方,大沼（オオヌマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,61,8,2007,07,28,48.0,8,2016,08,30,1976
23206,北海道 渡島地方,川汲（カックミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,73,8,1998,09,16,57,8,2004,08,20,1976
23226,北海道 渡島地方,北斗（ホクト）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,85,8,1991,10,15,29.5,8,2013,08,09,1976
23232,北海道 渡島地方,函館（ハコダテ）,47430,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.2,8,1939,08,25,63.2,8,1939,08,25,1889
23281,北海道 渡島地方,高松（タカマツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.0,8,2008,07,23,44.0,8,2014,08,23,2003
23291,北海道 渡島地方,戸井泊（トイトマリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,87.5,8,2012,10,02,41.0,8,2011,08,16,2003
23321,北海道 渡島地方,知内（シリウチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,43.0,8,2014,08,11,43.0,8,2014,08,11,2004
23326,北海道 渡島地方,木古内（キコナイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,64,8,1980,07,23,36,8,1995,08,28,1976
23356,北海道 渡島地方,千軒（センゲン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,83,8,1994,09,21,61,8,1995,08,09,1978
23376,北海道 渡島地方,松前（マツマエ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71.5,8,2013,08,09,71.5,8,2013,08,09,1977
24141,北海道 渡島地方,熊石（クマイシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71.5,8,2013,08,09,71.5,8,2013,08,09,1976
24041,北海道 檜山地方,せたな（セタナ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69,8,2002,08,05,69,8,2002,08,05,1976
24051,北海道 檜山地方,今金（イマカネ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,57.5,8,2017,07,22,40,8,2002,08,05,1976
24101,北海道 檜山地方,奥尻（オクシリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,50.0,8,2012,08,06,50.0,8,2012,08,06,2000
24156,北海道 檜山地方,米岡（ヨネオカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54.0,8,2018,09,24,50.0,8,2013,08,18,2003
24166,北海道 檜山地方,潮見（シオミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,66.5,8,2010,08,11,66.5,8,2010,08,11,1976
24201,北海道 檜山地方,鶉（ウズラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,89.0,8,2013,08,18,89.0,8,2013,08,18,1977
24217,北海道 檜山地方,江差（エサシ）,47428,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68.5,8,1975,09,08,56.0,8,1995,08,20,1941
24236,北海道 檜山地方,石崎（イシザキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,82,8,1996,08,23,82,8,1996,08,23,1977
31001,青森県,大間（オオマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52,8,1998,08,03,52,8,1998,08,03,1976
31036,青森県,湯野川（ユノカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58.5,8,2016,07,31,45,8,2006,08,18,2005
31111,青森県,むつ（ムツ）,47576,2020,08,28,23,30,0.0,8,0.0,5,,,,,,51.5,8,1973,09,24,43.3,8,1960,08,02,1937
31121,青森県,小田野沢（オダノサワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,48,8,1982,09,13,43.0,8,2018,08,30,1976
31136,青森県,今別（イマベツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58,8,2006,08,18,58,8,2006,08,18,1976
31156,青森県,脇野沢（ワキノサワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,60,8,2005,09,18,41.5,8,2011,08,15,1976
31186,青森県,市浦（シウラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77,8,1994,08,30,77,8,1994,08,30,1976
31201,青森県,蟹田（カニタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,61,8,2006,08,18,61,8,2006,08,18,1976
31296,青森県,五所川原（ゴショガワラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.0,8,2014,09,10,37.0,8,2010,08,31,1976
31312,青森県,青森（アオモリ）,47575,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.5,8,2000,07,25,58.1,8,1943,08,13,1937
31321,青森県,大和山（ヤマトヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,50,8,2007,11,12,45.0,8,2016,08,17,1976
31332,青森県,野辺地（ノヘジ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,53.5,8,2016,08,23,53.5,8,2016,08,23,2008
31336,青森県,六ケ所（ロッカショ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,46,8,1990,10,26,39.0,8,2016,08,23,1982
31366,青森県,鰺ケ沢（アジガサワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52.0,8,2013,08,19,52.0,8,2013,08,19,1976
31386,青森県,青森大谷（アオモリオオタニ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,41.0,8,2012,07,16,39,8,2006,08,18,2003
31411,青森県,七戸（シチノヘ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,41.0,8,2017,07,22,37.5,8,2016,08,23,1977
31436,青森県,深浦（フカウラ）,47574,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70.1,8,1955,08,30,70.1,8,1955,08,30,1940
31451,青森県,岳（ダケ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,66.5,8,2012,09,05,61.0,8,2018,08,05,1976
31461,青森県,弘前（ヒロサキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63,8,1977,08,05,63,8,1977,08,05,1976
31466,青森県,黒石（クロイシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58,8,1977,08,05,58,8,1977,08,05,1976
31482,青森県,酸ケ湯（スカユ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52,8,2006,08,18,52,8,2006,08,18,1976
31506,青森県,三沢（ミサワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,61,8,1990,11,04,45.0,8,2016,08,17,1976
31551,青森県,大鰐（オオワニ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,40.0,8,2013,07,27,36.5,8,2014,08,07,2010
31562,青森県,温川（ヌルカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,51,8,1995,08,21,51,8,1995,08,21,1983
31586,青森県,十和田（トワダ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62,8,1990,10,26,55,8,2005,08,14,1976
31602,青森県,八戸（ハチノヘ）,47581,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.0,8,1969,08,05,67.0,8,1969,08,05,1936
31646,青森県,碇ケ関（イカリガセキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,86.5,8,2012,08,06,86.5,8,2012,08,06,1976
31662,青森県,休屋（ヤスミヤ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,42,8,2005,08,13,42,8,2005,08,13,1982
31671,青森県,戸来（ヘライ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,51,8,1999,10,28,38.5,8,2016,08,03,1978
31721,青森県,三戸（サンノヘ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,49,8,1999,10,28,48.0,8,2018,08,15,1976
32056,秋田県,八森（ハチモリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,72,8,2002,08,04,72,8,2002,08,04,1976
32071,秋田県,藤里（フジサト）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.0,8,2011,08,17,67.0,8,2011,08,17,1978
32091,秋田県,陣場（ジンバ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,78.0,8,2017,07,22,55,8,1978,08,15,1976
32096,秋田県,藤原（フジワラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56,8,2005,09,19,52.5,8,2018,08,15,1983
32111,秋田県,能代（ノシロ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,57,8,2003,08,25,57,8,2003,08,25,1976
32126,秋田県,鷹巣（タカノス）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,57,8,2002,08,04,57,8,2002,08,04,1976
32136,秋田県,大館（オオダテ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68.0,8,2013,08,09,68.0,8,2013,08,09,1976
32146,秋田県,鹿角（カヅノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,108.5,8,2013,08,09,108.5,8,2013,08,09,1976
32181,秋田県,脇神（ワキガミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,66,8,2006,08,18,66,8,2006,08,18,2003
32206,秋田県,湯瀬（ユゼ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,50.5,8,2013,08,09,50.5,8,2013,08,09,1976
32266,秋田県,八幡平（ハチマンタイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58.0,8,2014,08,01,58.0,8,2014,08,01,1978
32276,秋田県,男鹿真山（オガシンザン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56.5,8,2008,08,30,56.5,8,2008,08,30,1985
32286,秋田県,男鹿（オガ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,64.5,8,2011,07,28,45.5,8,2018,08,15,1976
32287,秋田県,大潟（オオガタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,61,8,2005,09,01,55.0,8,2008,08,29,1977
32296,秋田県,五城目（ゴジョウメ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,60.0,8,2011,07,28,57,8,2006,08,18,1976
32311,秋田県,阿仁合（アニアイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68.0,8,2014,07,19,63.5,8,2018,08,15,1976
32312,秋田県,比立内（ヒタチナイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,66,8,1979,07,08,49.5,8,2008,08,28,1976
32376,秋田県,桧木内（ヒノキナイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,81.0,8,2013,08,09,81.0,8,2013,08,09,1978
32402,秋田県,秋田（アキタ）,47582,2020,08,28,23,30,0.0,8,0.0,5,,,,,,72.4,8,1964,08,13,72.4,8,1964,08,13,1938
32407,秋田県,岩見三内（イワミサンナイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58,8,1987,08,17,58,8,1987,08,17,1976
32408,秋田県,仁別（ニベツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,81.0,8,2018,08,05,81.0,8,2018,08,05,1985
32426,秋田県,鎧畑（ヨロイバタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,88.0,8,2013,08,09,88.0,8,2013,08,09,1977
32431,秋田県,田沢湖高原（タザワココウゲン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,48.5,8,2017,08,22,48.5,8,2017,08,22,2014
32451,秋田県,雄和（ユウワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,73.5,8,2017,07,22,57.5,8,2019,08,10,2003
32466,秋田県,角館（カクノダテ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,66,8,1990,07,26,53,8,1994,08,31,1976
32476,秋田県,田沢湖（タザワコ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52,8,2002,08,06,52,8,2002,08,06,1976
32496,秋田県,大正寺（ダイショウジ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62.5,8,2019,08,10,62.5,8,2019,08,10,1976
32551,秋田県,大曲（オオマガリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67,8,2007,08,22,67,8,2007,08,22,1976
32571,秋田県,本荘（ホンジョウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77,8,2007,08,27,77,8,2007,08,27,1976
32581,秋田県,東由利（ヒガシユリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65.0,8,2019,08,10,65.0,8,2019,08,10,1976
32596,秋田県,横手（ヨコテ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68.5,8,2017,07,22,54,8,2002,08,19,1976
32616,秋田県,にかほ（ニカホ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,64.5,8,2010,08,25,64.5,8,2010,08,25,1976
32626,秋田県,矢島（ヤシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58,8,1998,08,07,58,8,1998,08,07,1976
32681,秋田県,笹子（ジネゴ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,66.0,8,2019,08,10,66.0,8,2019,08,10,1983
32691,秋田県,湯沢（ユザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52.0,8,2019,08,10,52.0,8,2019,08,10,1976
32701,秋田県,東成瀬（ヒガシナルセ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,49.0,8,2013,07,27,49,8,2006,08,22,1976
32771,秋田県,湯の岱（ユノタイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,50,8,1989,07,24,48.5,8,2018,08,05,1976
33006,岩手県,種市（タネイチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,86,8,2007,11,11,42.0,8,2016,08,30,1976
33026,岩手県,軽米（カルマイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65,8,2005,07,31,40.0,8,2011,08,17,1976
33071,岩手県,二戸（ニノヘ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,47.0,8,2014,08,15,47.0,8,2014,08,15,1976
33086,岩手県,大野（オオノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58.0,8,2016,08,30,58.0,8,2016,08,30,1976
33136,岩手県,山形（ヤマガタ）,,2020,08,28,23,30,0.0,8,1.5,5,21,16,5,,,62.5,8,2008,07,07,48.5,8,2015,08,02,1977
33146,岩手県,久慈（クジ）,,2020,08,28,23,30,0.0,8,0.5,5,22,17,5,,,71.0,8,2019,10,13,58.0,8,2016,08,30,1976
33166,岩手県,荒屋（アラヤ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55.5,8,2016,08,26,55.5,8,2016,08,26,1976
33176,岩手県,奥中山（オクナカヤマ）,,2020,08,28,23,30,0.0,8,10.0,5,19,48,5,,,37.0,8,2008,08,29,37.0,8,2008,08,29,1977
33186,岩手県,葛巻（クズマキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,49,8,2002,08,19,49,8,2002,08,19,1976
33201,岩手県,下戸鎖（シモトクサリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,80.0,8,2016,08,30,80.0,8,2016,08,30,1978
33206,岩手県,普代（フダイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,95.0,8,2019,10,13,49.0,8,2016,08,30,1976
33226,岩手県,岩手松尾（イワテマツオ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,50,8,2006,08,23,50,8,2006,08,23,1976
33231,岩手県,一方井（イッカタイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,32.0,8,2016,08,26,32.0,8,2016,08,26,2014
33296,岩手県,好摩（コウマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55,8,2001,07,04,53.5,8,2019,08,05,1976
33326,岩手県,岩泉（イワイズミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70.5,8,2016,08,30,70.5,8,2016,08,30,1976
33336,岩手県,小本（オモト）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,93.5,8,2019,10,13,46,8,1989,08,27,1977
33351,岩手県,葛根田（カッコンダ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59,8,1994,08,31,59,8,1994,08,31,1977
33361,岩手県,滝沢（タキザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52.5,8,2017,08,22,52.5,8,2017,08,22,2005
33371,岩手県,薮川（ヤブカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65.0,8,2017,08,22,65.0,8,2017,08,22,1976
33421,岩手県,雫石（シズクイシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,78.0,8,2013,08,09,78.0,8,2013,08,09,1976
33431,岩手県,盛岡（モリオカ）,47584,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62.7,8,1938,08,15,62.7,8,1938,08,15,1923
33441,岩手県,区界（クザカイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,86.5,8,2013,07,15,52.0,8,2010,08,31,1993
33461,岩手県,刈屋（カリヤ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,47.5,8,2011,07,12,45.5,8,2016,08,30,2011
33472,岩手県,宮古（ミヤコ）,47585,2020,08,28,23,30,0.0,8,0.0,5,,,,,,84.5,8,2019,10,13,80.0,8,2016,08,30,1937
33486,岩手県,沢内（サワウチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55.0,8,2017,08,24,55.0,8,2017,08,24,2017
33501,岩手県,紫波（シワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,95.5,8,2015,06,16,71.0,8,2013,08,09,1976
33526,岩手県,川井（カワイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.5,8,2015,08,11,67.5,8,2015,08,11,1977
33566,岩手県,豊沢（トヨサワ）,,2020,08,28,23,30,0.0,8,0.5,5,04,47,5,,,42.5,8,2018,08,16,42.5,8,2018,08,16,1976
33576,岩手県,花巻（ハナマキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65.5,8,2014,09,10,45.0,8,2013,08,09,1976
33581,岩手県,大迫（オオハサマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.5,8,2013,08,09,63.5,8,2013,08,09,1976
33596,岩手県,附馬牛（ツキモウシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,50.0,8,2013,08,09,50.0,8,2013,08,09,2005
33611,岩手県,大槌（オオツチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,57.0,8,2012,10,01,50.5,8,2016,08,30,2000
33616,岩手県,山田（ヤマダ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77.5,8,2019,10,13,62,8,1982,08,30,1976
33631,岩手県,湯田（ユダ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,45.0,8,2012,10,01,45,8,2002,08,02,1976
33671,岩手県,遠野（トオノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,50.0,8,2017,07,18,48,8,1990,08,07,1976
33686,岩手県,新町（シンチョウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,73.5,8,2017,09,18,48.0,8,2015,08,02,2011
33711,岩手県,金ヶ崎（カネガサキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,39,8,2007,09,10,30.0,8,2018,08,16,2006
33716,岩手県,北上（キタカミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65,8,1982,08,30,65,8,1982,08,30,1976
33726,岩手県,米里（ヨネサト）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52.0,8,2008,07,28,48.0,8,2018,08,15,1976
33751,岩手県,釜石（カマイシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68.0,8,2013,07,26,53,8,1998,08,28,1976
33776,岩手県,若柳（ワカヤナギ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,40,8,2007,05,31,40,8,1978,08,08,1976
33781,岩手県,江刺（エサシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,48,8,1977,07,18,36,8,2001,08,01,1976
33801,岩手県,住田（スミタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,66.5,8,2013,07,26,45.0,8,2014,08,06,1977
33831,岩手県,祭畤（マツルベ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,82.5,8,2012,10,01,55,8,1988,08,29,1976
33841,岩手県,衣川（コロモガワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,46,8,2004,06,21,42.5,8,2008,08,30,1976
33856,岩手県,大東（ダイトウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,46.5,8,2013,07,26,37.5,8,2008,08,20,2005
